id,register_number,install_location_name,install_address,install_address_detail,install_type_name,install_date,available_time,open_days,use_everyday,everyone_allow,rank,latitude,longitude,updated_at,note
122081,422081,南河原中学校,川崎市幸区中幸町4-31,職員玄関,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,08:30 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.53325857529571,139.69285211518581,2025年12月22日 15:17,
50782,350782,南河原小学校,川崎市幸区都町18,昇降口横（体育館前通路）,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,08:30 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.53775066912579,139.69038630759314,2025年12月12日 18:35,
333205,633205,株式会社東京液体化成品センター,川崎市幸区大宮町5-4,共栄ビル３Ｆ,会社・事業所,2018年10月15日,08:00 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,D,35.5314219,139.6933894,2018年10月15日 15:19,
154562,454562,ミューザ川崎シンフォニーホール,川崎市幸区大宮町1310,音楽工房ロビー,公園・文教・娯楽施設 (図書館、テーマパーク、パチンコ店等),2019年04月28日,09:00 - 22:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5310694,139.6946367,2025年06月16日 11:52,
10339,310339,さいわい健康福祉プラザ,川崎市幸区戸手本町1-11-5,2階湯沸室前,介護、福祉施設,2024年04月01日,09:00 - 16:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,A,35.54392492307941,139.68681156635284,2025年07月10日 11:31,
108315,408315,幸こども文化センター,川崎市幸区戸手本町1-11-5,2階事務室,その他の不特定多数が利用する公的施設,2022年04月01日,09:30 - 18:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.54392492307941,139.68681156635284,2024年12月05日 09:51,
393013,693013,セブン‐イレブン　川崎塚越４丁目店,川崎市幸区塚越4-333-50,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.54083017301452,139.6816617311691,2025年10月06日 10:40,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
393027,693027,セブン‐イレブン　川崎柳町東店,川崎市幸区柳町2-3,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.531402181,139.6908493381,2025年10月06日 10:44,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
122078,422078,幸町小学校,川崎市幸区中幸町2-17,１階職員玄関入口,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,08:30 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.53826829298082,139.69393122170004,2025年12月12日 19:00,
241324,541324,福祉パルさいわい,川崎市幸区戸手本町1-11-5,１階事務室,介護、福祉施設,2022年04月01日,08:30 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日,False,認める,A,35.5439233,139.6868089,2025年07月10日 11:23,火・金曜は21時00分まで使用可能
393021,693021,セブン‐イレブン　川崎神明町店,川崎市幸区神明町1ｰ5,その他,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5392252604,139.6913161892,2025年10月06日 10:43,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
151765,451765,御幸老人いこいの家,川崎市幸区紺屋町33-1,受付,介護、福祉施設,2023年04月01日,09:00 - 16:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,A,35.5426789,139.68997,2024年07月04日 17:10,
382472,682472,戸手小学校,川崎市幸区戸手本町1-165,１階校舎壁面,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5423779297,139.685339898,2024年09月09日 09:55,門が施錠されている場合は乗り越える。・監視カメラは２４時間作動。
394484,694484,川崎鶴見臨港バス株式会社神明町営業所,川崎市幸区神明町1-73,事務所内,会社・事業所,2025年11月24日,05:00 - 23:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5386889648,139.6874245877,2025年11月24日 13:58,
315137,615137,幸高等学校（商業高校）,川崎市幸区戸手本町1-150,（全日制）1階保健室前,学校・保育施設 (小中学校、高校、大学、各種学校等),2018年07月17日,06:00 - 20:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認めない,A,35.542155299315105,139.68637908699748,2025年07月22日 09:07,
315138,615138,幸高等学校（商業高校）,川崎市幸区戸手本町1-150,（全日制）1階体育館入口,学校・保育施設 (小中学校、高校、大学、各種学校等),2018年03月16日,06:00 - 20:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認めない,A,35.54216306947607,139.68639743354288,2025年07月22日 09:11,
350865,650865,チャーチ・オブ・ゴッド川崎キリスト教会,川崎市幸区南幸町,川崎キリスト教会,その他の不特定多数が利用する民間施設,2020年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,C,35.53323,139.6880844,2020年10月13日 15:27,
370590,670590,川崎駅西口周辺自転車等駐車場第2施設,川崎市幸区大宮町6-19,管理室内,その他の不特定多数が利用する公的施設,2022年12月01日,06:30 - 20:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,A,35.5310620117,139.6935020616,2025年07月14日 09:46,
315136,615136,幸高等学校（商業高校）,川崎市幸区戸手本町1-150,（全日制）１階職員玄関前,学校・保育施設 (小中学校、高校、大学、各種学校等),2025年04月01日,06:00 - 20:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.54215529944831,139.6863585945539,2025年07月22日 09:06,
339349,639349,横浜信用金庫　川崎支店,川崎市幸区中幸町4-51-2,キャッシュサービスコーナー,会社・事業所,2019年03月20日,08:00 - 21:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,D,35.53187262116854,139.69221889972687,2021年05月07日 14:52,キャッシュサービスコーナーの営業時間中は利用可能です。
108314,408314,南河原こども文化センター,川崎市幸区都町74-2,1階事務室,その他の不特定多数が利用する公的施設,2022年04月01日,09:30 - 18:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5375547,139.6893425,2022年11月19日 14:40,
264912,564912,河原町保育園,川崎市幸区河原町1,1階玄関,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,07:00 - 20:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,C,35.54092052897085,139.69266548736414,2022年11月21日 14:12,
393026,693026,セブン‐イレブン　ミューザ川崎店,川崎市幸区大宮町1310,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.53095149065264,139.69514258595106,2025年10月06日 10:44,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
7698,307698,南河原老人いこいの家,川崎市幸区南幸町1-11,受付,介護、福祉施設,2023年04月01日,09:00 - 16:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,A,35.5352161,139.6906897,2024年07月04日 17:12,
314943,614943,南部市場,川崎市幸区南幸町3-126-1,守衛室,その他の不特定多数が利用する公的施設,2023年11月30日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5339328,139.6847319,2025年06月17日 11:58,
393022,693022,セブン‐イレブン　川崎中幸町店,川崎市幸区中幸町4-12-3,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5350113703662,139.6930611158075,2025年10月06日 10:43,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
393025,693025,セブン‐イレブン　川崎駅西口店,川崎市幸区中幸町３-３１－２,バックカウンター,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5319287109,139.6937220595,2025年10月06日 10:44,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
50768,350768,川崎高校,川崎市川崎区中島3-3-1,3階定時制棟,学校・保育施設 (小中学校、高校、大学、各種学校等),2021年04月01日,08:30 - 22:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.5271470656741,139.7143127923482,2025年07月17日 09:09,
122073,422073,富士見中学校,川崎市川崎区富士見2-1-2,1階保健室外,学校・保育施設 (小中学校、高校、大学、各種学校等),2018年10月17日,08:15 - 16:45 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,D,35.52800030936175,139.70815658569336,2025年07月22日 08:24,
122144,422144,富士見中学校,川崎市川崎区富士見2-1-2,1階職員玄関,学校・保育施設 (小中学校、高校、大学、各種学校等),2020年04月01日,08:15 - 16:45 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,認める,A,35.528004063828156,139.70815250868327,2025年12月22日 15:34,
334510,634510,アロハパレール保育園,川崎市川崎区東田町8　パレールビルディング　ブルー館4階,事務所,学校・保育施設 (小中学校、高校、大学、各種学校等),2018年11月01日,07:30 - 18:15 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日,False,認める,D,35.5296503,139.7037303,2019年01月21日 09:27,
41869,341869,川崎市役所南庁舎,川崎市川崎区東田町5-4,1階守衛室,その他の不特定多数が利用する公的施設,2019年04月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.5297947,139.7024194,2025年06月16日 11:22,
241323,541323,福祉パルかわさき,川崎市川崎区富士見1-6-3　読売川崎富士見ビルB1棟6階,事務室,介護、福祉施設,2022年04月01日,08:30 - 17:00 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日,False,認める,A,35.5308903726168,139.71149325370789,2024年12月04日 09:15,火・木曜は21時00分まで使用可能
121984,421984,川崎休日急患診療所,川崎市川崎区富士見1-1-1,2階診療所スペース,医療施設 (病院・診療所・医院等),2018年04月01日,09:00 - 16:00 (24時間表記),日曜日 - 祝日,False,認める,A,35.5294478,139.7073411,2024年02月29日 16:13,
388885,688885,川崎総合法律事務所,川崎市川崎区榎町1-1 川崎センタービル6階,事務所内入口（入って左）,会社・事業所,2024年10月15日,09:30 - 17:00 (24時間表記),土曜日 - 日曜日 - 祝日,False,認める,B,35.529902615,139.705168457,2025年04月11日 15:01,
393003,693003,川崎市住宅供給公社　市営住宅管理課,川崎市川崎区砂子１丁目２番地４,川崎砂子ビルディング１階,会社・事業所,2025年09月29日,08:30 - 17:15 (24時間表記),月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日,False,条件付で認める,A,35.5321738416484,139.7011721788956,2025年09月29日 13:13,ビル全館停電時等を除く
392993,692993,セブン‐イレブン　川崎市役所前店,川崎市川崎区宮本町6,その他,商業施設 (デパート、駅ビル、商店街、コンビニ等),2025年10月01日,365日24時間使用可,月曜日 - 火曜日 - 水曜日 - 木曜日 - 金曜日 - 土曜日 - 日曜日 - 祝日,True,認める,A,35.53036650181474,139.70344651886612,2025年10月06日 10:36,AED使用時は、店舗従業員にお声がけください。 ※店舗従業員による操作方法の説明、現場への同行はできません。
